hand,strength
11e 10o 5e,0.25238095833333335
11b 10o 5e,0.25238095833333335
11o 10o 5e,0.25238095833333335
11c 10o 5e,0.25238095833333335
11e 10c 5e,0.25238095833333335
11b 10c 5e,0.25238095833333335
11o 10c 5e,0.25238095833333335
11c 10c 5e,0.25238095833333335
11e 10e 5b,0.25238095833333335
11b 10e 5b,0.25238095833333335
11o 10e 5b,0.25238095833333335
11c 10e 5b,0.25238095833333335
11e 10b 5b,0.25238095833333335
11b 10b 5b,0.25238095833333335
11o 10b 5b,0.25238095833333335
11c 10b 5b,0.25238095833333335
11e 10o 5b,0.25238095833333335
11b 10o 5b,0.25238095833333335
11o 10o 5b,0.25238095833333335
11c 10o 5b,0.25238095833333335
11e 10c 5b,0.25238095833333335
11b 10c 5b,0.25238095833333335
11o 10c 5b,0.25238095833333335
11c 10c 5b,0.25238095833333335
11e 10e 5o,0.25238095833333335
11b 10e 5o,0.25238095833333335
11o 10e 5o,0.25238095833333335
11c 10e 5o,0.25238095833333335
11e 10b 5o,0.25238095833333335
11b 10b 5o,0.25238095833333335
11o 10b 5o,0.25238095833333335
11c 10b 5o,0.25238095833333335
11e 10o 5o,0.25238095833333335
11b 10o 5o,0.25238095833333335
11o 10o 5o,0.25238095833333335
11c 10o 5o,0.25238095833333335
11e 10c 5o,0.25238095833333335
11b 10c 5o,0.25238095833333335
11o 10c 5o,0.25238095833333335
11c 10c 5o,0.25238095833333335
11e 10e 5c,0.25238095833333335
11b 10e 5c,0.25238095833333335
11o 10e 5c,0.25238095833333335
11c 10e 5c,0.25238095833333335
11e 10b 5c,0.25238095833333335
11b 10b 5c,0.25238095833333335
11o 10b 5c,0.25238095833333335
11c 10b 5c,0.25238095833333335
11e 10o 5c,0.25238095833333335
11b 10o 5c,0.25238095833333335
11o 10o 5c,0.25238095833333335
11c 10o 5c,0.25238095833333335
11e 10c 5c,0.25238095833333335
11b 10c 5c,0.25238095833333335
11o 10c 5c,0.25238095833333335
11c 10c 5c,0.25238095833333335
1e 5e 5b,0.25525525000000004
1e 5e 5o,0.25525525000000004
1e 5e 5c,0.25525525000000004
1e 5b 5o,0.25525525000000004
1e 5b 5c,0.25525525000000004
1e 5o 5c,0.25525525000000004
12e 7b 5e,0.25568425
12b 7b 5e,0.25568425
12o 7b 5e,0.25568425
12c 7b 5e,0.25568425
12e 7c 5e,0.25568425
12b 7c 5e,0.25568425
12o 7c 5e,0.25568425
12c 7c 5e,0.25568425
12e 7b 5b,0.25568425
12b 7b 5b,0.25568425
12o 7b 5b,0.25568425
12c 7b 5b,0.25568425
12e 7c 5b,0.25568425
12b 7c 5b,0.25568425
12o 7c 5b,0.25568425
12c 7c 5b,0.25568425
12e 7b 5o,0.25568425
12b 7b 5o,0.25568425
12o 7b 5o,0.25568425
12c 7b 5o,0.25568425
12e 7c 5o,0.25568425
12b 7c 5o,0.25568425
12o 7c 5o,0.25568425
12c 7c 5o,0.25568425
12e 7b 5c,0.25568425
12b 7b 5c,0.25568425
12o 7b 5c,0.25568425
12c 7b 5c,0.25568425
12e 7c 5c,0.25568425
12b 7c 5c,0.25568425
12o 7c 5c,0.25568425
12c 7c 5c,0.25568425
1b 6e 4e,0.25639211111111115
1b 6b 4e,0.25639211111111115
1b 6o 4e,0.25639211111111115
1b 6c 4e,0.25639211111111115
1b 6e 4b,0.25639211111111115
1b 6b 4b,0.25639211111111115
1b 6o 4b,0.25639211111111115
1b 6c 4b,0.25639211111111115
1b 6e 4o,0.25639211111111115
1b 6b 4o,0.25639211111111115
1b 6o 4o,0.25639211111111115
1b 6c 4o,0.25639211111111115
1b 6e 4c,0.25639211111111115
1b 6b 4c,0.25639211111111115
1b 6o 4c,0.25639211111111115
1b 6c 4c,0.25639211111111115
10e 10b 6e,0.2578506944444444
10e 10o 6e,0.2578506944444444
10e 10c 6e,0.2578506944444444
10b 10o 6e,0.2578506944444444
10b 10c 6e,0.2578506944444444
10o 10c 6e,0.2578506944444444
10e 10b 6b,0.2578506944444444
10e 10o 6b,0.2578506944444444
10e 10c 6b,0.2578506944444444
10b 10o 6b,0.2578506944444444
10b 10c 6b,0.2578506944444444
10o 10c 6b,0.2578506944444444
10e 10b 6o,0.2578506944444444
10e 10o 6o,0.2578506944444444
10e 10c 6o,0.2578506944444444
10b 10o 6o,0.2578506944444444
10b 10c 6o,0.2578506944444444
10o 10c 6o,0.2578506944444444
10e 10b 6c,0.2578506944444444
10e 10o 6c,0.2578506944444444
10e 10c 6c,0.2578506944444444
10b 10o 6c,0.2578506944444444
10b 10c 6c,0.2578506944444444
10o 10c 6c,0.2578506944444444
10e 7b 7c,0.2592020555555556
10b 7b 7c,0.2592020555555556
10o 7b 7c,0.2592020555555556
10c 7b 7c,0.2592020555555556
2e 6e 5e,0.26302016666666667
2e 6b 5e,0.26302016666666667
2e 6o 5e,0.26302016666666667
2e 6c 5e,0.26302016666666667
2e 6e 5b,0.26302016666666667
2e 6b 5b,0.26302016666666667
2e 6o 5b,0.26302016666666667
2e 6c 5b,0.26302016666666667
2e 6e 5o,0.26302016666666667
2e 6b 5o,0.26302016666666667
2e 6o 5o,0.26302016666666667
2e 6c 5o,0.26302016666666667
2e 6e 5c,0.26302016666666667
2e 6b 5c,0.26302016666666667
2e 6o 5c,0.26302016666666667
2e 6c 5c,0.26302016666666667
2b 6e 5e,0.26302016666666667
2b 6b 5e,0.26302016666666667
2b 6o 5e,0.26302016666666667
2b 6c 5e,0.26302016666666667
2b 6e 5b,0.26302016666666667
2b 6b 5b,0.26302016666666667
2b 6o 5b,0.26302016666666667
2b 6c 5b,0.26302016666666667
2b 6e 5o,0.26302016666666667
2b 6b 5o,0.26302016666666667
2b 6o 5o,0.26302016666666667
2b 6c 5o,0.26302016666666667
2b 6e 5c,0.26302016666666667
2b 6b 5c,0.26302016666666667
2b 6o 5c,0.26302016666666667
2b 6c 5c,0.26302016666666667
2o 6e 5e,0.26302016666666667
2o 6b 5e,0.26302016666666667
2o 6o 5e,0.26302016666666667
2o 6c 5e,0.26302016666666667
2o 6e 5b,0.26302016666666667
2o 6b 5b,0.26302016666666667
2o 6o 5b,0.26302016666666667
2o 6c 5b,0.26302016666666667
2o 6e 5o,0.26302016666666667
2o 6b 5o,0.26302016666666667
2o 6o 5o,0.26302016666666667
2o 6c 5o,0.26302016666666667
2o 6e 5c,0.26302016666666667
2o 6b 5c,0.26302016666666667
2o 6o 5c,0.26302016666666667
2o 6c 5c,0.26302016666666667
2c 6e 5e,0.26302016666666667
2c 6b 5e,0.26302016666666667
2c 6o 5e,0.26302016666666667
2c 6c 5e,0.26302016666666667
2c 6e 5b,0.26302016666666667
2c 6b 5b,0.26302016666666667
2c 6o 5b,0.26302016666666667
2c 6c 5b,0.26302016666666667
2c 6e 5o,0.26302016666666667
2c 6b 5o,0.26302016666666667
2c 6o 5o,0.26302016666666667
2c 6c 5o,0.26302016666666667
2c 6e 5c,0.26302016666666667
2c 6b 5c,0.26302016666666667
2c 6o 5c,0.26302016666666667
2c 6c 5c,0.26302016666666667
1e 6e 4e,0.2635135138888889
1e 6b 4e,0.2635135138888889
1e 6o 4e,0.2635135138888889
1e 6c 4e,0.2635135138888889
1e 6e 4b,0.2635135138888889
1e 6b 4b,0.2635135138888889
1e 6o 4b,0.2635135138888889
1e 6c 4b,0.2635135138888889
1e 6e 4o,0.2635135138888889
1e 6b 4o,0.2635135138888889
1e 6o 4o,0.2635135138888889
1e 6c 4o,0.2635135138888889
1e 6e 4c,0.2635135138888889
1e 6b 4c,0.2635135138888889
1e 6o 4c,0.2635135138888889
1e 6c 4c,0.2635135138888889
11e 7b 6e,0.2676962777777778
11b 7b 6e,0.2676962777777778
11o 7b 6e,0.2676962777777778
11c 7b 6e,0.2676962777777778
11e 7c 6e,0.2676962777777778
11b 7c 6e,0.2676962777777778
11o 7c 6e,0.2676962777777778
11c 7c 6e,0.2676962777777778
11e 7b 6b,0.2676962777777778
11b 7b 6b,0.2676962777777778
11o 7b 6b,0.2676962777777778
11c 7b 6b,0.2676962777777778
11e 7c 6b,0.2676962777777778
11b 7c 6b,0.2676962777777778
11o 7c 6b,0.2676962777777778
11c 7c 6b,0.2676962777777778
11e 7b 6o,0.2676962777777778
11b 7b 6o,0.2676962777777778
11o 7b 6o,0.2676962777777778
11c 7b 6o,0.2676962777777778
11e 7c 6o,0.2676962777777778
11b 7c 6o,0.2676962777777778
11o 7c 6o,0.2676962777777778
11c 7c 6o,0.2676962777777778
11e 7b 6c,0.2676962777777778
11b 7b 6c,0.2676962777777778
11o 7b 6c,0.2676962777777778
11c 7b 6c,0.2676962777777778
11e 7c 6c,0.2676962777777778
11b 7c 6c,0.2676962777777778
11o 7c 6c,0.2676962777777778
11c 7c 6c,0.2676962777777778
12e 6e 6b,0.2696911111111111
12b 6e 6b,0.2696911111111111
12o 6e 6b,0.2696911111111111
12c 6e 6b,0.2696911111111111
12e 6e 6o,0.2696911111111111
12b 6e 6o,0.2696911111111111
12o 6e 6o,0.2696911111111111
12c 6e 6o,0.2696911111111111
12e 6e 6c,0.2696911111111111
12b 6e 6c,0.2696911111111111
12o 6e 6c,0.2696911111111111
12c 6e 6c,0.2696911111111111
12e 6b 6o,0.2696911111111111
12b 6b 6o,0.2696911111111111
12o 6b 6o,0.2696911111111111
12c 6b 6o,0.2696911111111111
12e 6b 6c,0.2696911111111111
12b 6b 6c,0.2696911111111111
12o 6b 6c,0.2696911111111111
12c 6b 6c,0.2696911111111111
12e 6o 6c,0.2696911111111111
12b 6o 6c,0.2696911111111111
12o 6o 6c,0.2696911111111111
12c 6o 6c,0.2696911111111111
1o 10e 4e,0.2777777777777778
1o 10b 4e,0.2777777777777778
1o 10o 4e,0.2777777777777778
1o 10c 4e,0.2777777777777778
1o 10e 4b,0.2777777777777778
1o 10b 4b,0.2777777777777778
1o 10o 4b,0.2777777777777778
1o 10c 4b,0.2777777777777778
1o 10e 4o,0.2777777777777778
1o 10b 4o,0.2777777777777778
1o 10o 4o,0.2777777777777778
1o 10c 4o,0.2777777777777778
1o 10e 4c,0.2777777777777778
1o 10b 4c,0.2777777777777778
1o 10o 4c,0.2777777777777778
1o 10c 4c,0.2777777777777778
1c 10e 4e,0.2777777777777778
1c 10b 4e,0.2777777777777778
1c 10o 4e,0.2777777777777778
1c 10c 4e,0.2777777777777778
1c 10e 4b,0.2777777777777778
1c 10b 4b,0.2777777777777778
1c 10o 4b,0.2777777777777778
1c 10c 4b,0.2777777777777778
1c 10e 4o,0.2777777777777778
1c 10b 4o,0.2777777777777778
1c 10o 4o,0.2777777777777778
1c 10c 4o,0.2777777777777778
1c 10e 4c,0.2777777777777778
1c 10b 4c,0.2777777777777778
1c 10o 4c,0.2777777777777778
1c 10c 4c,0.2777777777777778
1o 7b 5e,0.28734448611111113
1o 7c 5e,0.28734448611111113
1o 7b 5b,0.28734448611111113
1o 7c 5b,0.28734448611111113
1o 7b 5o,0.28734448611111113
1o 7c 5o,0.28734448611111113
1o 7b 5c,0.28734448611111113
1o 7c 5c,0.28734448611111113
1c 7b 5e,0.28734448611111113
1c 7c 5e,0.28734448611111113
1c 7b 5b,0.28734448611111113
1c 7c 5b,0.28734448611111113
1c 7b 5o,0.28734448611111113
1c 7c 5o,0.28734448611111113
1c 7b 5c,0.28734448611111113
1c 7c 5c,0.28734448611111113
3e 7b 4e,0.2887601805555555
3e 7c 4e,0.2887601805555555
3e 7b 4b,0.2887601805555555
3e 7c 4b,0.2887601805555555
3e 7b 4o,0.2887601805555555
3e 7c 4o,0.2887601805555555
3e 7b 4c,0.2887601805555555
3e 7c 4c,0.2887601805555555
3b 7b 4e,0.2887601805555555
3b 7c 4e,0.2887601805555555
3b 7b 4b,0.2887601805555555
3b 7c 4b,0.2887601805555555
3b 7b 4o,0.2887601805555555
3b 7c 4o,0.2887601805555555
3b 7b 4c,0.2887601805555555
3b 7c 4c,0.2887601805555555
3o 7b 4e,0.2887601805555555
3o 7c 4e,0.2887601805555555
3o 7b 4b,0.2887601805555555
3o 7c 4b,0.2887601805555555
3o 7b 4o,0.2887601805555555
3o 7c 4o,0.2887601805555555
3o 7b 4c,0.2887601805555555
3o 7c 4c,0.2887601805555555
3c 7b 4e,0.2887601805555555
3c 7c 4e,0.2887601805555555
3c 7b 4b,0.2887601805555555
3c 7c 4b,0.2887601805555555
3c 7b 4o,0.2887601805555555
3c 7c 4o,0.2887601805555555
3c 7b 4c,0.2887601805555555
3c 7c 4c,0.2887601805555555
10e 10b 7b,0.29676105555555554
10e 10o 7b,0.29676105555555554
10e 10c 7b,0.29676105555555554
10b 10o 7b,0.29676105555555554
10b 10c 7b,0.29676105555555554
10o 10c 7b,0.29676105555555554
10e 10b 7c,0.29676105555555554
10e 10o 7c,0.29676105555555554
10e 10c 7c,0.29676105555555554
10b 10o 7c,0.29676105555555554
10b 10c 7c,0.29676105555555554
10o 10c 7c,0.29676105555555554
3e 6e 5e,0.29836979166666666
3e 6b 5e,0.29836979166666666
3e 6o 5e,0.29836979166666666
3e 6c 5e,0.29836979166666666
3e 6e 5b,0.29836979166666666
3e 6b 5b,0.29836979166666666
3e 6o 5b,0.29836979166666666
3e 6c 5b,0.29836979166666666
3e 6e 5o,0.29836979166666666
3e 6b 5o,0.29836979166666666
3e 6o 5o,0.29836979166666666
3e 6c 5o,0.29836979166666666
3e 6e 5c,0.29836979166666666
3e 6b 5c,0.29836979166666666
3e 6o 5c,0.29836979166666666
3e 6c 5c,0.29836979166666666
3b 6e 5e,0.29836979166666666
3b 6b 5e,0.29836979166666666
3b 6o 5e,0.29836979166666666
3b 6c 5e,0.29836979166666666
3b 6e 5b,0.29836979166666666
3b 6b 5b,0.29836979166666666
3b 6o 5b,0.29836979166666666
3b 6c 5b,0.29836979166666666
3b 6e 5o,0.29836979166666666
3b 6b 5o,0.29836979166666666
3b 6o 5o,0.29836979166666666
3b 6c 5o,0.29836979166666666
3b 6e 5c,0.29836979166666666
3b 6b 5c,0.29836979166666666
3b 6o 5c,0.29836979166666666
3b 6c 5c,0.29836979166666666
3o 6e 5e,0.29836979166666666
3o 6b 5e,0.29836979166666666
3o 6o 5e,0.29836979166666666
3o 6c 5e,0.29836979166666666
3o 6e 5b,0.29836979166666666
3o 6b 5b,0.29836979166666666
3o 6o 5b,0.29836979166666666
3o 6c 5b,0.29836979166666666
3o 6e 5o,0.29836979166666666
3o 6b 5o,0.29836979166666666
3o 6o 5o,0.29836979166666666
3o 6c 5o,0.29836979166666666
3o 6e 5c,0.29836979166666666
3o 6b 5c,0.29836979166666666
3o 6o 5c,0.29836979166666666
3o 6c 5c,0.29836979166666666
3c 6e 5e,0.29836979166666666
3c 6b 5e,0.29836979166666666
3c 6o 5e,0.29836979166666666
3c 6c 5e,0.29836979166666666
3c 6e 5b,0.29836979166666666
3c 6b 5b,0.29836979166666666
3c 6o 5b,0.29836979166666666
3c 6c 5b,0.29836979166666666
3c 6e 5o,0.29836979166666666
3c 6b 5o,0.29836979166666666
3c 6o 5o,0.29836979166666666
3c 6c 5o,0.29836979166666666
3c 6e 5c,0.29836979166666666
3c 6b 5c,0.29836979166666666
3c 6o 5c,0.29836979166666666
3c 6c 5c,0.29836979166666666
12e 10e 5e,0.3000857916666667
12b 10e 5e,0.3000857916666667
12o 10e 5e,0.3000857916666667
12c 10e 5e,0.3000857916666667
12e 10b 5e,0.3000857916666667
12b 10b 5e,0.3000857916666667
12o 10b 5e,0.3000857916666667
12c 10b 5e,0.3000857916666667
12e 10o 5e,0.3000857916666667
12b 10o 5e,0.3000857916666667
12o 10o 5e,0.3000857916666667
12c 10o 5e,0.3000857916666667
12e 10c 5e,0.3000857916666667
12b 10c 5e,0.3000857916666667
12o 10c 5e,0.3000857916666667
12c 10c 5e,0.3000857916666667
12e 10e 5b,0.3000857916666667
12b 10e 5b,0.3000857916666667
12o 10e 5b,0.3000857916666667
12c 10e 5b,0.3000857916666667
12e 10b 5b,0.3000857916666667
12b 10b 5b,0.3000857916666667
12o 10b 5b,0.3000857916666667
12c 10b 5b,0.3000857916666667
12e 10o 5b,0.3000857916666667
12b 10o 5b,0.3000857916666667
12o 10o 5b,0.3000857916666667
12c 10o 5b,0.3000857916666667
12e 10c 5b,0.3000857916666667
12b 10c 5b,0.3000857916666667
12o 10c 5b,0.3000857916666667
12c 10c 5b,0.3000857916666667
12e 10e 5o,0.3000857916666667
12b 10e 5o,0.3000857916666667
12o 10e 5o,0.3000857916666667
12c 10e 5o,0.3000857916666667
12e 10b 5o,0.3000857916666667
12b 10b 5o,0.3000857916666667
12o 10b 5o,0.3000857916666667
12c 10b 5o,0.3000857916666667
12e 10o 5o,0.3000857916666667
12b 10o 5o,0.3000857916666667
12o 10o 5o,0.3000857916666667
12c 10o 5o,0.3000857916666667
12e 10c 5o,0.3000857916666667
12b 10c 5o,0.3000857916666667
12o 10c 5o,0.3000857916666667
12c 10c 5o,0.3000857916666667
12e 10e 5c,0.3000857916666667
12b 10e 5c,0.3000857916666667
12o 10e 5c,0.3000857916666667
12c 10e 5c,0.3000857916666667
12e 10b 5c,0.3000857916666667
12b 10b 5c,0.3000857916666667
12o 10b 5c,0.3000857916666667
12c 10b 5c,0.3000857916666667
12e 10o 5c,0.3000857916666667
12b 10o 5c,0.3000857916666667
12o 10o 5c,0.3000857916666667
12c 10o 5c,0.3000857916666667
12e 10c 5c,0.3000857916666667
12b 10c 5c,0.3000857916666667
12o 10c 5c,0.3000857916666667
12c 10c 5c,0.3000857916666667
1o 6e 6b,0.3017374583333333
1o 6e 6o,0.3017374583333333
1o 6e 6c,0.3017374583333333
1o 6b 6o,0.3017374583333333
1o 6b 6c,0.3017374583333333
1o 6o 6c,0.3017374583333333
1c 6e 6b,0.3017374583333333
1c 6e 6o,0.3017374583333333
1c 6e 6c,0.3017374583333333
1c 6b 6o,0.3017374583333333
1c 6b 6c,0.3017374583333333
1c 6o 6c,0.3017374583333333
12e 11e 4e,0.3042041944444444
12b 11e 4e,0.3042041944444444
12o 11e 4e,0.3042041944444444
12c 11e 4e,0.3042041944444444
12e 11b 4e,0.3042041944444444
12b 11b 4e,0.3042041944444444
12o 11b 4e,0.3042041944444444
12c 11b 4e,0.3042041944444444
12e 11o 4e,0.3042041944444444
12b 11o 4e,0.3042041944444444
12o 11o 4e,0.3042041944444444
12c 11o 4e,0.3042041944444444
12e 11c 4e,0.3042041944444444
12b 11c 4e,0.3042041944444444
12o 11c 4e,0.3042041944444444
12c 11c 4e,0.3042041944444444
12e 11e 4b,0.3042041944444444
12b 11e 4b,0.3042041944444444
12o 11e 4b,0.3042041944444444
12c 11e 4b,0.3042041944444444
12e 11b 4b,0.3042041944444444
12b 11b 4b,0.3042041944444444
12o 11b 4b,0.3042041944444444
12c 11b 4b,0.3042041944444444
12e 11o 4b,0.3042041944444444
12b 11o 4b,0.3042041944444444
12o 11o 4b,0.3042041944444444
12c 11o 4b,0.3042041944444444
12e 11c 4b,0.3042041944444444
12b 11c 4b,0.3042041944444444
12o 11c 4b,0.3042041944444444
12c 11c 4b,0.3042041944444444
12e 11e 4o,0.3042041944444444
12b 11e 4o,0.3042041944444444
12o 11e 4o,0.3042041944444444
12c 11e 4o,0.3042041944444444
12e 11b 4o,0.3042041944444444
12b 11b 4o,0.3042041944444444
12o 11b 4o,0.3042041944444444
12c 11b 4o,0.3042041944444444
12e 11o 4o,0.3042041944444444
12b 11o 4o,0.3042041944444444
12o 11o 4o,0.3042041944444444
12c 11o 4o,0.3042041944444444
12e 11c 4o,0.3042041944444444
12b 11c 4o,0.3042041944444444
12o 11c 4o,0.3042041944444444
12c 11c 4o,0.3042041944444444
12e 11e 4c,0.3042041944444444
12b 11e 4c,0.3042041944444444
12o 11e 4c,0.3042041944444444
12c 11e 4c,0.3042041944444444
12e 11b 4c,0.3042041944444444
12b 11b 4c,0.3042041944444444
12o 11b 4c,0.3042041944444444
12c 11b 4c,0.3042041944444444
12e 11o 4c,0.3042041944444444
12b 11o 4c,0.3042041944444444
12o 11o 4c,0.3042041944444444
12c 11o 4c,0.3042041944444444
12e 11c 4c,0.3042041944444444
12b 11c 4c,0.3042041944444444
12o 11c 4c,0.3042041944444444
12c 11c 4c,0.3042041944444444
11e 11b 5e,0.30581295833333333
11e 11o 5e,0.30581295833333333
11e 11c 5e,0.30581295833333333
11b 11o 5e,0.30581295833333333
11b 11c 5e,0.30581295833333333
11o 11c 5e,0.30581295833333333
11e 11b 5b,0.30581295833333333
11e 11o 5b,0.30581295833333333
11e 11c 5b,0.30581295833333333
11b 11o 5b,0.30581295833333333
11b 11c 5b,0.30581295833333333
11o 11c 5b,0.30581295833333333
11e 11b 5o,0.30581295833333333
11e 11o 5o,0.30581295833333333
11e 11c 5o,0.30581295833333333
11b 11o 5o,0.30581295833333333
11b 11c 5o,0.30581295833333333
11o 11c 5o,0.30581295833333333
11e 11b 5c,0.30581295833333333
11e 11o 5c,0.30581295833333333
11e 11c 5c,0.30581295833333333
11b 11o 5c,0.30581295833333333
11b 11c 5c,0.30581295833333333
11o 11c 5c,0.30581295833333333
11e 10e 6e,0.30694980555555557
11b 10e 6e,0.30694980555555557
11o 10e 6e,0.30694980555555557
11c 10e 6e,0.30694980555555557
11e 10b 6e,0.30694980555555557
11b 10b 6e,0.30694980555555557
11o 10b 6e,0.30694980555555557
11c 10b 6e,0.30694980555555557
11e 10o 6e,0.30694980555555557
11b 10o 6e,0.30694980555555557
11o 10o 6e,0.30694980555555557
11c 10o 6e,0.30694980555555557
11e 10c 6e,0.30694980555555557
11b 10c 6e,0.30694980555555557
11o 10c 6e,0.30694980555555557
11c 10c 6e,0.30694980555555557
11e 10e 6b,0.30694980555555557
11b 10e 6b,0.30694980555555557
11o 10e 6b,0.30694980555555557
11c 10e 6b,0.30694980555555557
11e 10b 6b,0.30694980555555557
11b 10b 6b,0.30694980555555557
11o 10b 6b,0.30694980555555557
11c 10b 6b,0.30694980555555557
11e 10o 6b,0.30694980555555557
11b 10o 6b,0.30694980555555557
11o 10o 6b,0.30694980555555557
11c 10o 6b,0.30694980555555557
11e 10c 6b,0.30694980555555557
11b 10c 6b,0.30694980555555557
11o 10c 6b,0.30694980555555557
11c 10c 6b,0.30694980555555557
11e 10e 6o,0.30694980555555557
11b 10e 6o,0.30694980555555557
11o 10e 6o,0.30694980555555557
11c 10e 6o,0.30694980555555557
11e 10b 6o,0.30694980555555557
11b 10b 6o,0.30694980555555557
11o 10b 6o,0.30694980555555557
11c 10b 6o,0.30694980555555557
11e 10o 6o,0.30694980555555557
11b 10o 6o,0.30694980555555557
11o 10o 6o,0.30694980555555557
11c 10o 6o,0.30694980555555557
11e 10c 6o,0.30694980555555557
11b 10c 6o,0.30694980555555557
11o 10c 6o,0.30694980555555557
11c 10c 6o,0.30694980555555557
11e 10e 6c,0.30694980555555557
11b 10e 6c,0.30694980555555557
11o 10e 6c,0.30694980555555557
11c 10e 6c,0.30694980555555557
11e 10b 6c,0.30694980555555557
11b 10b 6c,0.30694980555555557
11o 10b 6c,0.30694980555555557
11c 10b 6c,0.30694980555555557
11e 10o 6c,0.30694980555555557
11b 10o 6c,0.30694980555555557
11o 10o 6c,0.30694980555555557
11c 10o 6c,0.30694980555555557
11e 10c 6c,0.30694980555555557
11b 10c 6c,0.30694980555555557
11o 10c 6c,0.30694980555555557
11c 10c 6c,0.30694980555555557
11e 7b 7c,0.3086229027777778
11b 7b 7c,0.3086229027777778
11o 7b 7c,0.3086229027777778
11c 7b 7c,0.3086229027777778
2e 10e 4e,0.31021020833333335
2e 10b 4e,0.31021020833333335
2e 10o 4e,0.31021020833333335
2e 10c 4e,0.31021020833333335
2e 10e 4b,0.31021020833333335
2e 10b 4b,0.31021020833333335
2e 10o 4b,0.31021020833333335
2e 10c 4b,0.31021020833333335
2e 10e 4o,0.31021020833333335
2e 10b 4o,0.31021020833333335
2e 10o 4o,0.31021020833333335
2e 10c 4o,0.31021020833333335
2e 10e 4c,0.31021020833333335
2e 10b 4c,0.31021020833333335
2e 10o 4c,0.31021020833333335
2e 10c 4c,0.31021020833333335
2b 10e 4e,0.31021020833333335
2b 10b 4e,0.31021020833333335
2b 10o 4e,0.31021020833333335
2b 10c 4e,0.31021020833333335
2b 10e 4b,0.31021020833333335
2b 10b 4b,0.31021020833333335
2b 10o 4b,0.31021020833333335
2b 10c 4b,0.31021020833333335
2b 10e 4o,0.31021020833333335
2b 10b 4o,0.31021020833333335
2b 10o 4o,0.31021020833333335
2b 10c 4o,0.31021020833333335
2b 10e 4c,0.31021020833333335
2b 10b 4c,0.31021020833333335
2b 10o 4c,0.31021020833333335
2b 10c 4c,0.31021020833333335
2o 10e 4e,0.31021020833333335
2o 10b 4e,0.31021020833333335
2o 10o 4e,0.31021020833333335
2o 10c 4e,0.31021020833333335
2o 10e 4b,0.31021020833333335
2o 10b 4b,0.31021020833333335
2o 10o 4b,0.31021020833333335
2o 10c 4b,0.31021020833333335
2o 10e 4o,0.31021020833333335
2o 10b 4o,0.31021020833333335
2o 10o 4o,0.31021020833333335
2o 10c 4o,0.31021020833333335
2o 10e 4c,0.31021020833333335
2o 10b 4c,0.31021020833333335
2o 10o 4c,0.31021020833333335
2o 10c 4c,0.31021020833333335
2c 10e 4e,0.31021020833333335
2c 10b 4e,0.31021020833333335
2c 10o 4e,0.31021020833333335
2c 10c 4e,0.31021020833333335
2c 10e 4b,0.31021020833333335
2c 10b 4b,0.31021020833333335
2c 10o 4b,0.31021020833333335
2c 10c 4b,0.31021020833333335
2c 10e 4o,0.31021020833333335
2c 10b 4o,0.31021020833333335
2c 10o 4o,0.31021020833333335
2c 10c 4o,0.31021020833333335
2c 10e 4c,0.31021020833333335
2c 10b 4c,0.31021020833333335
2c 10o 4c,0.31021020833333335
2c 10c 4c,0.31021020833333335
7o 7b 4e,0.31274131944444444
7o 7c 4e,0.31274131944444444
7o 7b 4b,0.31274131944444444
7o 7c 4b,0.31274131944444444
7o 7b 4o,0.31274131944444444
7o 7c 4o,0.31274131944444444
7o 7b 4c,0.31274131944444444
7o 7c 4c,0.31274131944444444
12e 7b 6e,0.3137709166666667
12b 7b 6e,0.3137709166666667
12o 7b 6e,0.3137709166666667
12c 7b 6e,0.3137709166666667
12e 7c 6e,0.3137709166666667
12b 7c 6e,0.3137709166666667
12o 7c 6e,0.3137709166666667
12c 7c 6e,0.3137709166666667
12e 7b 6b,0.3137709166666667
12b 7b 6b,0.3137709166666667
12o 7b 6b,0.3137709166666667
12c 7b 6b,0.3137709166666667
12e 7c 6b,0.3137709166666667
12b 7c 6b,0.3137709166666667
12o 7c 6b,0.3137709166666667
12c 7c 6b,0.3137709166666667
12e 7b 6o,0.3137709166666667
12b 7b 6o,0.3137709166666667
12o 7b 6o,0.3137709166666667
12c 7b 6o,0.3137709166666667
12e 7c 6o,0.3137709166666667
12b 7c 6o,0.3137709166666667
12o 7c 6o,0.3137709166666667
12c 7c 6o,0.3137709166666667
12e 7b 6c,0.3137709166666667
12b 7b 6c,0.3137709166666667
12o 7b 6c,0.3137709166666667
12c 7b 6c,0.3137709166666667
12e 7c 6c,0.3137709166666667
12b 7c 6c,0.3137709166666667
12o 7c 6c,0.3137709166666667
12c 7c 6c,0.3137709166666667
2e 7b 5e,0.3175890138888889
2e 7c 5e,0.3175890138888889
2e 7b 5b,0.3175890138888889
2e 7c 5b,0.3175890138888889
2e 7b 5o,0.3175890138888889
2e 7c 5o,0.3175890138888889
2e 7b 5c,0.3175890138888889
2e 7c 5c,0.3175890138888889
2b 7b 5e,0.3175890138888889
2b 7c 5e,0.3175890138888889
2b 7b 5b,0.3175890138888889
2b 7c 5b,0.3175890138888889
2b 7b 5o,0.3175890138888889
2b 7c 5o,0.3175890138888889
2b 7b 5c,0.3175890138888889
2b 7c 5c,0.3175890138888889
